id,label,speak,aliases,category,pos,intent,core,safety,tier,words,composable,components,sources,list_count,corpus_freq,score
card_2408,prescription,Prescription,,ideas,noun,content,0,0,fringe,1,0,,consensus4,4,8,4.9
card_2409,president,President,,people,noun,content,0,0,fringe,1,0,,consensus8,8,3,5.28
card_2410,president's day,President's day,,time,noun,content,0,0,fringe,2,0,,consensus8,8,0,3.2
card_2411,pressure,Pressure,,weather,noun,content,0,0,fringe,1,0,,consensus6,6,1,3.44
card_2412,pretend,Pretend,pretended|pretending|pretends,actions,noun,content,0,0,fringe,1,0,,consensus18,18,1,8.24
card_2413,previous,Previous,,describing,adj,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2414,price,Price,,describing,noun,content,0,0,fringe,1,0,,consensus4,4,8,4.9
card_2415,princess,Princess,,people,noun,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2416,principal,Principal,,school,noun,content,0,0,fringe,1,0,,consensus14,14,1,6.64
card_2417,print,Print,printed|printing|prints,actions,noun,content,0,0,fringe,1,0,,consensus17,17,2,8.45
card_2418,private parts,Private parts,,body,noun,content,0,0,fringe,2,0,,consensus11,11,0,4.4
card_2419,private time,Private time,,activities,phrase,content,0,0,fringe,2,0,,consensus5,5,0,2.0
card_2420,problem,Problem,,describing,noun,content,0,0,fringe,1,0,,consensus15,15,63,12.24
card_2421,professor,Professor,,people,noun,content,0,0,fringe,1,0,,consensus4,4,3,3.68
card_2422,program,Program,,ideas,noun,content,0,0,fringe,1,0,,consensus6,6,6,5.32
card_2423,project,Project,,activities,noun,content,0,0,fringe,1,0,,consensus8,8,7,6.32
card_2424,promise,Promise,promised|promises|promising,actions,noun,content,0,0,fringe,1,0,,consensus10,10,10,7.6
card_2425,propose,Propose,proposed|proposes|proposing,actions,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2426,protect,Protect,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2427,prove,Prove,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2428,province,Province,,places,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2429,psychologist,Psychologist,,people,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2430,pterodactyl,Pterodactyl,,animals,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2431,public,Public,,describing,noun,content,0,0,fringe,1,0,,consensus9,9,4,6.01
card_2432,pudding,Pudding,,food,verb,content,0,0,fringe,1,0,,consensus12,12,1,5.84
card_2433,pull,Pull,pulled|pulling|pulls,actions,noun,content,0,0,fringe,1,0,,consensus19,19,11,11.33
card_2434,punch,Punch,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2435,puppy,Puppy,,animals,adj,content,0,0,fringe,1,0,,consensus10,10,5,6.69
card_2436,pus,Pus,,time,noun,content,0,0,fringe,1,0,,consensus7,7,2,4.45
card_2437,put on,Put on,,actions,phrase,content,0,0,fringe,2,1,card_0177|card_0160,consensus11,11,12,8.25
card_2438,puzzle,Puzzle,,actions,noun,content,0,0,fringe,1,0,,consensus18,18,12,11.05
card_2439,pyramid,Pyramid,,actions,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2440,quarter,Quarter,,numbers,num,content,0,0,fringe,1,0,,consensus13,13,6,8.12
card_2441,queen,Queen,,animals,noun,content,0,0,fringe,1,0,,consensus7,7,5,5.49
card_2442,quesadilla,Quesadilla,quesadillas,food,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2443,question,Question,questions,ideas,noun,content,0,0,fringe,1,0,,consensus19,19,12,11.45
card_2444,quickly,Quickly,,describing,adv,content,0,0,fringe,1,0,,consensus5,5,12,5.85
card_2445,quit,Quit,quits|quitting,actions,noun,content,0,0,fringe,1,0,,consensus16,16,7,9.52
card_2446,quite,Quite,,describing,adv,content,0,0,fringe,1,0,,consensus4,4,13,5.56
card_2447,quiz,Quiz,,school,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2448,rabbi,Rabbi,,people,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2449,race,Race,raced|races|racing,activities,noun,content,0,0,fringe,1,0,,consensus16,16,2,8.05
card_2450,radio,Radio,,technology,noun,content,0,0,fringe,1,0,,consensus17,17,6,9.72
card_2451,rainbow,Rainbow,,nature,noun,content,0,0,fringe,1,0,,consensus18,18,1,8.24
card_2452,raincoat,Raincoat,,clothes,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2453,rainy,Rainy,rainier|rainiest,describing,noun,content,0,0,fringe,1,0,,consensus12,12,4,7.21
card_2454,raise,Raise,raised|raises|raising,actions,noun,content,0,0,fringe,1,0,,consensus6,6,5,5.09
card_2455,rake,Rake,raked|rakes|raking,actions,noun,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2456,ramadan,Ramadan,,time,noun,content,0,0,fringe,1,0,,consensus11,11,1,5.44
card_2457,ramp,Ramp,,things,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2458,raspberry,Raspberry,raspberries,nature,noun,content,0,0,fringe,1,0,,consensus18,18,1,8.24
card_2459,rate,Rate,,time,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2460,rather,Rather,,describing,adv,content,0,0,fringe,1,0,,consensus5,5,21,6.64
card_2461,rattlesnake,Rattlesnake,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2462,ravioli,Ravioli,,food,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2463,reach,Reach,reached|reaches|reaching,actions,noun,content,0,0,fringe,1,0,,consensus11,11,10,8.0
card_2464,real,Real,,describing,adj,content,0,0,fringe,1,0,,consensus18,18,20,11.77
card_2465,realize,Realize,,actions,verb,content,0,0,fringe,1,0,,consensus8,8,6,6.12
card_2466,really,Really,,core,func,content,0,0,fringe,1,0,,consensus18,18,285,15.68
card_2467,reason,Reason,reasoned|reasoning|reasons,feelings,noun,feeling,0,0,fringe,1,0,,consensus9,9,10,7.2
card_2468,rebellion,Rebellion,,activities,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2469,receipt,Receipt,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,4,4.41
card_2470,receive,Receive,received|receives|receiving,actions,noun,content,0,0,fringe,1,0,,consensus14,14,6,8.52
card_2471,recent,Recent,,describing,adj,content,0,0,fringe,1,0,,consensus9,9,2,5.25
card_2472,recess,Recess,,school,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2473,recipe,Recipe,,ideas,noun,content,0,0,fringe,1,0,,consensus6,6,9,5.85
card_2474,recliner,Recliner,,home,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2475,recognize,Recognize,,actions,verb,content,0,0,fringe,1,0,,consensus6,6,4,4.81
card_2476,recommend,Recommend,recommended,actions,noun,content,0,0,fringe,1,0,,consensus5,5,11,5.73
card_2477,reduce,Reduce,,actions,verb,content,0,0,fringe,1,0,,consensus8,8,3,5.28
card_2478,referee,Referee,,people,noun,content,0,0,fringe,1,0,,consensus12,12,1,5.84
card_2479,refried beans,Refried beans,,food,noun,content,0,0,fringe,2,0,,consensus6,6,0,2.4
card_2480,refrigerator,Refrigerator,,home,noun,content,0,0,fringe,1,0,,consensus6,6,4,4.81
card_2481,refuse,Refuse,,actions,noun,content,0,0,fringe,1,0,,consensus5,5,3,4.08
card_2482,region,Region,,places,noun,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2483,reindeer,Reindeer,,animals,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2484,relax,Relax,relaxes|relaxing,actions,noun,content,0,0,fringe,1,0,,consensus18,18,9,10.65
card_2485,relieve,Relieve,,actions,noun,content,0,0,fringe,1,0,,consensus5,5,4,4.41
card_2486,remain,Remain,remained|remaining|remains,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2487,remind,Remind,,actions,noun,content,0,0,fringe,1,0,,consensus5,5,8,5.3
card_2488,remote,Remote,,technology,noun,content,0,0,fringe,1,0,,consensus14,14,12,9.45
card_2489,renaissance,Renaissance,,time,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2490,repeat,Repeat,repeated|repeating|repeats,actions,noun,content,0,0,fringe,1,0,,consensus4,4,11,5.33
card_2491,replace,Replace,replaced|replaces|replacing,actions,verb,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2492,reply,Reply,replied|replies|replying,actions,noun,content,0,0,fringe,1,0,,consensus4,4,4,4.01
card_2493,report,Report,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,9,6.65
card_2494,reporter,Reporter,,people,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2495,reptile,Reptile,,animals,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2496,require,Require,,actions,noun,content,0,0,fringe,1,0,,consensus6,6,4,4.81
card_2497,research,Research,,activities,noun,content,0,0,fringe,1,0,,consensus7,7,2,4.45
card_2498,respond,Respond,,actions,noun,content,0,0,fringe,1,0,,consensus4,4,5,4.29
card_2499,responsible,Responsible,,describing,adj,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2500,rest,Rest,rested|resting|rests,ideas,noun,content,0,0,fringe,1,0,,consensus12,12,35,10.18
card_2501,restaurant,Restaurant,,things,noun,content,0,0,fringe,1,0,,consensus19,19,25,12.49
card_2502,resume,Resume,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2503,return,Return,returned|returning|returns,actions,noun,content,0,0,fringe,1,0,,consensus12,12,9,8.25
card_2504,revolutionary war,Revolutionary war,,activities,phrase,content,0,0,fringe,2,0,,consensus4,4,0,1.6
card_2505,rich,Rich,richer|richest,describing,adj,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2506,ride,Ride,ridden|rides|riding|rode,actions,noun,content,0,0,fringe,1,0,,consensus19,19,32,12.84
card_2507,ring,Ring,rang|ringing|rings,actions,noun,content,0,0,fringe,1,0,,consensus16,16,16,10.65
card_2508,rise,Rise,risen|rises|rising,actions,noun,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2509,risk,Risk,risked|risking|risks,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2510,river,River,,nature,noun,content,0,0,fringe,1,0,,consensus20,20,1,9.04
card_2511,roach,Roach,,body,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2512,road,Road,,things,noun,content,0,0,fringe,1,0,,consensus14,14,10,9.2
card_2513,roast,Roast,roasted|roasting|roasts,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2514,robe,Robe,,clothes,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2515,rock,Rock,rocked|rocking|rocks,nature,noun,content,0,0,fringe,1,0,,consensus20,20,13,11.96
card_2516,rocket ship,Rocket ship,,transport,noun,content,0,0,fringe,2,1,card_0693|card_2590,consensus9,9,0,3.6
card_2517,rodeo,Rodeo,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2518,roll,Roll,rolled|rolling|rolls,actions,noun,content,0,0,fringe,1,0,,consensus12,12,9,8.25
card_2519,roller blades,Roller blades,,nature,noun,content,0,0,fringe,2,0,,consensus10,10,0,4.0
card_2520,roof,Roof,,things,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2521,room,Room,,things,noun,content,0,0,fringe,1,0,,consensus16,16,60,12.57
card_2522,rooster,Rooster,,animals,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2523,root beer,Root beer,,drink,noun,content,0,0,fringe,2,0,,consensus12,12,0,4.8
card_2524,rough,Rough,rougher|roughest,describing,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2525,round,Round,rounded|rounder|roundest|rounding|rounds,describing,noun,content,0,0,fringe,1,0,,consensus18,18,1,8.24
card_2526,routine,Routine,,activities,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2527,rowboat,Rowboat,,transport,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2528,rub,Rub,rubbed|rubbing|rubs,actions,noun,content,0,0,fringe,1,0,,consensus7,7,2,4.45
card_2529,rude,Rude,,describing,noun,content,0,0,fringe,1,0,,consensus9,9,15,7.76
card_2530,rudolph,Rudolph,,things,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2531,ruler,Ruler,,school,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2532,sadness,Sadness,,feelings,noun,feeling,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2533,safe,Safe,safer|safest,feelings,adj,feeling,0,0,fringe,1,0,,consensus12,12,10,8.4
card_2534,sailboat,Sailboat,,transport,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2535,saint patrick's day,Saint patrick's day,,time,noun,content,0,0,fringe,3,0,,consensus6,6,0,2.4
card_2536,salad dressing,Salad dressing,,food,noun,content,0,0,fringe,2,1,card_0698|card_0056,consensus11,11,0,4.4
card_2537,saliva,Saliva,,body,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2538,salmon,Salmon,,animals,noun,content,0,0,fringe,1,0,,consensus9,9,3,5.68
card_2539,salsa,Salsa,,food,noun,content,0,0,fringe,1,0,,consensus18,18,1,8.24
card_2540,salty,Salty,,describing,noun,content,0,0,fringe,1,0,,consensus16,16,1,7.44
card_2541,sand,Sand,,things,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2542,sandbox,Sandbox,,things,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2543,satellite,Satellite,,things,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2544,sauce,Sauce,,food,noun,content,0,0,fringe,1,0,,consensus11,11,2,6.05
card_2545,sausage,Sausage,,food,noun,content,0,0,fringe,1,0,,consensus16,16,2,8.05
card_2546,save,Save,saved|saves|saving,actions,verb,content,0,0,fringe,1,0,,consensus15,15,10,9.6
card_2547,saw,Saw,,actions,noun,content,0,0,fringe,1,0,,consensus19,19,30,12.75
card_2548,saxophone,Saxophone,,music,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2549,scary,Scary,scarier|scariest,describing,adj,content,0,0,fringe,1,0,,consensus12,12,3,6.88
card_2550,schedule,Schedule,scheduled|schedules|scheduling,actions,noun,content,0,0,fringe,1,0,,consensus14,14,12,9.45
card_2551,science,Science,,school,noun,content,0,0,fringe,1,0,,consensus19,19,3,9.68
card_2552,scientist,Scientist,,people,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2553,scooter,Scooter,,transport,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2554,scrambled eggs,Scrambled eggs,,food,noun,content,0,0,fringe,2,0,,consensus8,8,0,3.2
card_2555,scratch,Scratch,scratched|scratches|scratching,actions,noun,content,0,0,fringe,1,0,,consensus19,19,10,11.2
card_2556,scream,Scream,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,2,5.65
card_2557,screw,Screw,screws,people,noun,content,0,0,fringe,1,0,,consensus18,18,4,9.61
card_2558,screwdriver,Screwdriver,,things,noun,content,0,0,fringe,1,0,,consensus20,20,0,8.0
card_2559,scrub,Scrub,,actions,noun,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2560,sea,Sea,,nature,noun,content,0,0,fringe,1,0,,consensus6,6,3,4.48
card_2561,sea urchin,Sea urchin,,animals,noun,content,0,0,fringe,2,0,,consensus6,6,0,2.4
card_2562,seafood,Seafood,,food,noun,content,0,0,fringe,1,0,,consensus11,11,3,6.48
card_2563,search,Search,,actions,noun,content,0,0,fringe,1,0,,consensus4,4,8,4.9
card_2564,season,Season,,time,noun,content,0,0,fringe,1,0,,consensus14,14,6,8.52
card_2565,seaweed,Seaweed,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2566,secret,Secret,,describing,noun,content,0,0,fringe,1,0,,consensus10,10,9,7.45
card_2567,seem,Seem,seemed|seeming|seems,actions,noun,content,0,0,fringe,1,0,,consensus12,12,37,10.26
card_2568,self,Self,selves,ideas,noun,content,0,0,fringe,1,0,,consensus9,9,3,5.68
card_2569,sell,Sell,,actions,noun,content,0,0,fringe,1,0,,consensus17,17,9,10.25
card_2570,send,Send,sending|sends|sent,actions,noun,content,0,0,fringe,1,0,,consensus17,17,22,11.5
card_2571,sentence,Sentence,sentences,ideas,noun,content,0,0,fringe,1,0,,consensus10,10,1,5.04
card_2572,separate,Separate,separated,actions,adj,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2573,serious,Serious,,describing,adj,content,0,0,fringe,1,0,,consensus11,11,11,8.13
card_2574,seriously,Seriously,,describing,adv,content,0,0,fringe,1,0,,consensus5,5,9,5.45
card_2575,serve,Serve,served|serves|serving,actions,noun,content,0,0,fringe,1,0,,consensus9,9,4,6.01
card_2576,set,Set,sets|setting,actions,noun,content,0,0,fringe,1,0,,consensus12,12,21,9.44
card_2577,sex,Sex,,activities,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2578,sexual,Sexual,,describing,adj,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2579,shake,Shake,shaken|shakes|shaking|shook,drink,noun,content,0,0,fringe,1,0,,consensus19,19,3,9.68
card_2580,shall,Shall,,core,aux,content,0,0,fringe,1,0,,consensus7,7,22,7.5
card_2581,shape,Shape,shapes,describing,noun,content,0,0,fringe,1,0,,consensus16,16,1,7.44
card_2582,share,Share,shared|shares|sharing,actions,noun,content,0,0,fringe,1,0,,consensus19,19,9,11.05
card_2583,shark,Shark,,animals,noun,content,0,0,fringe,1,0,,consensus15,15,2,7.65
card_2584,sharp,Sharp,,describing,adj,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2585,sharpener,Sharpener,,things,noun,content,0,0,fringe,1,0,,consensus6,6,2,4.05
card_2586,shave,Shave,shaved|shaves|shaving,actions,noun,content,0,0,fringe,1,0,,consensus10,10,1,5.04
card_2587,sheet,Sheet,sheets,nature,noun,content,0,0,fringe,1,0,,consensus9,9,6,6.52
card_2588,shelf,Shelf,,things,noun,content,0,0,fringe,1,0,,consensus7,7,8,6.1
card_2589,shift,Shift,,actions,noun,content,0,0,fringe,1,0,,consensus6,6,2,4.05
card_2590,ship,Ship,,transport,noun,content,0,0,fringe,1,0,,consensus10,10,4,6.41
card_2591,shoe,Shoe,shoes,things,noun,content,0,0,fringe,1,0,,consensus20,20,44,13.71
card_2592,shoot,Shoot,shooting|shoots|shot,actions,noun,content,0,0,fringe,1,0,,consensus9,9,6,6.52
card_2593,shooting star,Shooting star,,weather,noun,content,0,0,fringe,2,1,card_2592|card_0749,consensus6,6,0,2.4
card_2594,shouldn't,Shouldn't,,core,aux,content,0,0,fringe,1,0,,consensus4,4,15,5.76
card_2595,shout,Shout,,actions,noun,content,0,0,fringe,1,0,,consensus9,9,11,7.33
card_2596,shovel,Shovel,,things,noun,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2597,shower,Shower,showered|showering|showers,things,noun,content,0,0,fringe,1,0,,consensus20,20,12,11.85
card_2598,shut,Shut,shuts|shutting,actions,noun,content,0,0,fringe,1,0,,consensus14,14,10,9.2
card_2599,shut up,Shut up,,actions,phrase,content,0,0,fringe,2,1,card_2598|card_0243,consensus7,7,6,5.72
card_2600,shy,Shy,,feelings,adj,feeling,0,0,fringe,1,0,,consensus15,15,1,7.04
card_2601,side,Side,sided|sides|siding,places,noun,content,0,0,fringe,1,0,,consensus16,16,11,10.13
card_2602,sidewalk,Sidewalk,,things,noun,content,0,0,fringe,1,0,,consensus13,13,1,6.24
card_2603,sign,Sign,signed|signing|signs,actions,noun,content,0,0,fringe,1,0,,consensus13,13,12,9.05
card_2604,silver,Silver,,colours,adj,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2605,simple,Simple,,describing,noun,content,0,0,fringe,1,0,,consensus10,10,3,6.08
card_2606,since,Since,,core,func,content,0,0,fringe,1,0,,consensus10,10,22,8.7
card_2607,singer,Singer,,people,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2608,single,Single,,describing,adj,content,0,0,fringe,1,0,,consensus11,11,5,7.09
card_2609,size,Size,,describing,noun,content,0,0,fringe,1,0,,consensus6,6,7,5.52
card_2610,ski,Ski,skied|skiing|skis,things,noun,content,0,0,fringe,1,0,,consensus12,12,2,6.45
card_2611,skip,Skip,skipped|skipping|skips,actions,noun,content,0,0,fringe,1,0,,consensus10,10,3,6.08
card_2612,skull,Skull,,body,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2613,skunk,Skunk,,people,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2614,sky,Sky,,nature,noun,content,0,0,fringe,1,0,,consensus16,16,2,8.05
card_2615,sled,Sled,sledding,transport,verb,content,0,0,fringe,1,0,,consensus15,15,0,6.0
card_2616,sleeping bag,Sleeping bag,,things,noun,content,0,0,fringe,2,1,card_0202|card_1225,consensus12,12,0,4.8
card_2617,sleigh,Sleigh,,transport,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2618,slice,Slice,,things,noun,content,0,0,fringe,1,0,,consensus9,9,5,6.29
card_2619,slide,Slide,slid|slides|sliding,actions,noun,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2620,slip,Slip,,actions,noun,content,0,0,fringe,1,0,,consensus11,11,5,7.09
card_2621,slipper,Slipper,slippers,things,noun,content,0,0,fringe,1,0,,consensus14,14,5,8.29
card_2622,small,Small,smallest,describing,adj,content,0,0,fringe,1,0,,consensus17,17,13,10.76
card_2623,smell,Smell,smelled|smelling|smells,actions,noun,content,0,0,fringe,1,0,,consensus18,18,16,11.45
card_2624,smile,Smile,smiled|smiles|smiling,actions,noun,content,0,0,fringe,1,0,,consensus16,16,6,9.32
card_2625,smoke,Smoke,smoked|smokes|smoking,weather,noun,content,0,0,fringe,1,0,,consensus15,15,5,8.69
card_2626,smooth,Smooth,smoother|smoothest,describing,noun,content,0,0,fringe,1,0,,consensus15,15,0,6.0
card_2627,smoothie,Smoothie,,drink,noun,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2628,snack,Snack,,food,noun,content,0,0,fringe,1,0,,consensus20,20,14,12.06
card_2629,sneeze,Sneeze,sneezed|sneezes|sneezing,describing,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2630,snore,Snore,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2631,snowboarding,Snowboarding,,activities,verb,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2632,snowflake,Snowflake,,weather,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2633,snowplow,Snowplow,,transport,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2634,snowsuit,Snowsuit,,clothes,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2635,soccer,Soccer,,play,noun,content,0,0,fringe,1,0,,consensus19,19,3,9.68
card_2636,social studies,Social studies,,activities,phrase,content,0,0,fringe,2,0,,consensus9,9,0,3.6
card_2637,social worker,Social worker,,people,noun,content,0,0,fringe,2,0,,consensus10,10,1,5.04
card_2638,sock,Sock,,clothes,noun,content,0,0,fringe,1,0,,consensus4,4,10,5.2
card_2639,soda,Soda,,drink,noun,content,0,0,fringe,1,0,,consensus17,17,12,10.65
card_2640,sofa,Sofa,,home,noun,content,0,0,fringe,1,0,,consensus6,6,1,3.44
card_2641,soldier,Soldier,,people,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2642,solid,Solid,,describing,adj,content,0,0,fringe,1,0,,consensus7,7,5,5.49
card_2643,solo,Solo,,activities,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2644,solve,Solve,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,5,6.69
card_2645,somebody,Somebody,,core,pron,content,0,0,fringe,1,0,,consensus12,12,5,7.49
card_2646,somehow,Somehow,,describing,noun,content,0,0,fringe,1,0,,consensus9,9,2,5.25
card_2647,someone,Someone,,core,pron,content,0,0,fringe,1,0,,consensus10,10,37,9.46
card_2648,something,Something,,core,pron,content,0,0,fringe,1,0,,consensus15,15,150,13.53
card_2649,sometime,Sometime,,describing,adv,content,0,0,fringe,1,0,,consensus9,9,19,8.09
card_2650,somewhere,Somewhere,,describing,adv,content,0,0,fringe,1,0,,consensus13,13,24,10.03
card_2651,somewhere else,Somewhere else,,things,noun,content,0,0,fringe,2,1,card_2650|card_1657,consensus6,6,4,4.81
card_2652,song,Song,songs,ideas,noun,content,0,0,fringe,1,0,,consensus21,21,21,13.04
card_2653,sore,Sore,,health,noun,content,0,0,fringe,1,0,,consensus11,11,12,8.25
card_2654,sore throat,Sore throat,,describing,phrase,content,0,0,fringe,2,1,card_2653|card_0784,consensus9,9,1,4.64
card_2655,sort,Sort,sorted|sorting|sorts,ideas,noun,content,0,0,fringe,1,0,,consensus5,5,8,5.3
card_2656,soul,Soul,,things,noun,content,0,0,fringe,1,0,,consensus5,5,5,4.69
card_2657,sound,Sound,sounded|sounding|sounds,describing,noun,content,0,0,fringe,1,0,,consensus11,11,126,11.67
card_2658,sounds good,Sounds good,,describing,phrase,content,0,0,fringe,2,1,card_2657|card_0081,consensus8,8,21,7.84
card_2659,sour,Sour,,actions,noun,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2660,sour cream,Sour cream,,food,noun,content,0,0,fringe,2,1,card_2659|card_1510,consensus15,15,0,6.0
card_2661,south,South,,places,noun,content,0,0,fringe,1,0,,consensus14,14,1,6.64
card_2662,soy sauce,Soy sauce,,food,noun,content,0,0,fringe,2,0,,consensus8,8,0,3.2
card_2663,space shuttle,Space shuttle,,transport,noun,content,0,0,fringe,2,0,,consensus6,6,0,2.4
card_2664,spaghetti,Spaghetti,,food,noun,content,0,0,fringe,1,0,,consensus20,20,3,10.08
card_2665,spare,Spare,,actions,noun,content,0,0,fringe,1,0,,consensus6,6,2,4.05
card_2666,sparrow,Sparrow,,animals,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2667,spatula,Spatula,,home,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2668,speaker,Speaker,,technology,noun,content,0,0,fringe,1,0,,consensus6,6,1,3.44
card_2669,special,Special,,describing,adj,content,0,0,fringe,1,0,,consensus13,13,26,10.14
card_2670,specific,Specific,,describing,adj,content,0,0,fringe,1,0,,consensus6,6,7,5.52
card_2671,speed,Speed,sped|speeding|speeds,time,noun,content,0,0,fringe,1,0,,consensus6,6,9,5.85
card_2672,spell,Spell,spelled|spelling|spells,describing,noun,content,0,0,fringe,1,0,,consensus14,14,3,7.68
card_2673,spend,Spend,spending|spends|spent,actions,noun,content,0,0,fringe,1,0,,consensus14,14,18,10.02
card_2674,sphere,Sphere,,describing,adv,content,0,0,fringe,1,0,,consensus15,15,0,6.0
card_2675,spice,Spice,spices,things,noun,content,0,0,fringe,1,0,,consensus10,10,5,6.69
card_2676,spicy,Spicy,,describing,noun,content,0,0,fringe,1,0,,consensus17,17,4,9.21
card_2677,spider,Spider,,animals,noun,content,0,0,fringe,1,0,,consensus20,20,5,10.69
card_2678,spill,Spill,spilled|spilling|spills,actions,noun,content,0,0,fringe,1,0,,consensus12,12,0,4.8
card_2679,spine,Spine,,body,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2680,spirit,Spirit,,things,noun,content,0,0,fringe,1,0,,consensus10,10,1,5.04
card_2681,splash,Splash,splashed|splashes|splashing,actions,noun,content,0,0,fringe,1,0,,consensus9,9,2,5.25
card_2682,sponge,Sponge,,actions,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
