category,name_en,description_brief
service,I want to register for the Mobility-impaired Driving Education,"A simple black and white line drawing of a document icon with Korean text on it, alongside a wheelchair. The symbol is likely related to accessibility or services for individuals with disabilities."
service,I'm shaking,"An illustration shows a figure seated in a wheelchair with a round head, no facial features, and a visible ear. They're wearing a teal-green top and grey lower half. The wheelchair has large, stylized wheels with blue accents. Red curved lines are on both sides of the wheelchair, indicating movement or vibration."
service,I'm Uncomfortable in Wheelchair,"A stylized figure sitting in a manual wheelchair. The figure is wearing blue pants and a green shirt and has black hair. The wheelchair has large rear wheels with a spoke pattern and smaller front wheels. Behind the wheelchair, there's a red flag mounted on a pole."
service,Imported Wheelchair Product,"An illustration presents two primary elements: A simplified, stylized icon of a wheelchair in gray and orange, viewed from the back. On the right, a simplified, stylized representation of the Earth, showing green landmasses and blue water. Above these images is Korean text ""외국산"" which translates to ""imported"" or ""foreign-made"". The symbols combination indicates that the wheelchair is an imported product."
service,Insufficient storage space,A gray rectangular box overflowing with yellow folders and white documents. The box appears to be a storage container commonly used for organizing and holding files.
service,Internet Connection,"The illustration features the Microsoft Windows and Internet Explorer logos. On the left side is the classic Windows logo, comprised of four colored quadrants within a square. On the right side is the Internet Explorer logo, recognizable by its lowercase 'e' with a yellow ring around it, set against a blue background. Below these logos is a red curved arrow pointing downwards, indicating a motion or action."
service,Is it economical to repair?,"A stylized representation of a grey car at the bottom. Above the car, there is a symbol combining a wrench and a square sheet of paper with the Korean won currency symbol (""₩"") on it, representing car maintenance or repair costs. Next to this is a red question mark, suggesting questions or uncertainty about these costs. The overall image conveys concepts related to automotive care or costs, questioning car-related expenses, or possibly services related to car maintenance budgeting or estimates."
service,Is it free of charge?,"Illustration related to customer service in the context of repairs or troubleshooting. It includes a red question mark, two screwdrivers with yellow handles, a wrench with an orange handle, and a piece of paper with the letters ""W"" and ""O"" on it, which could stand for ""Work Order."" The color scheme includes red, yellow, orange, and white."
service,Is it ready for service?,"A stylized image of a car at the bottom center, with an image of a wrench to the left of the car, a speech bubble containing the letters ""OW,"" above the wrench, and a large red question mark on the right. These elements likely symbolize car care or troubleshooting."
service,Is the Vehicle Fluid Full?,"An illustration features three elements arranged horizontally. On the left, there is a stylized drawing of a bottle with a blue color tone and yellow and gray horizontal bands around its midsection, capped with a gray top. In the center, there is a large red question mark. On the right, there is a simplified, cartoon-like drawing of a car in gray with black outlines. The image suggests a relationship or inquiry about the bottle and the car."
service,Is there a car equipped with a wheelchair user transfer board?,"Outline drawing of a car with a question mark above it and a drawing of a vehicle's driver seat with a wheelchair user transfer board extending to the ground. The image represents a vehicle, possibly equipped with specialized adaptations, to aid individuals with mobility challenges or wheelchair users. The presence of the question mark implies a question about the availability or features of such a vehicle."
service,Is Wheelchair Access Possible in Your Car?,"An illustration features a front view of a stylized car on the left side, a red, left-facing arrow pointing from the car to a wheelchair on the right side. Above the arrow and slightly closer to the car is a large red question mark. The image symbolizes questions about wheelchair accessibility in vehicles, or the process of transferring to a wheelchair from a car."
service,It's Broken,"A warning sign which is an equilateral triangle with a red outline and a red exclamation mark inside. On the right, there's a grayscale image of a flip cell phone in a vertical position showing the screen and a numerical keypad."
service,Joystick,"A stylized image of a classic car in profile view, simplified with basic shapes and minimal detail. The car is primarily gray with a clear outline. In the foreground, there is an image of a joystick, featuring a large yellow spherical knob positioned atop a narrow vertical stem, which is anchored into a brown-orange base. The image is set against a plain white background."
service,Key,"A simplified, stylized representation of a car on the left side and a key on the right side. The car is outlined with basic shapes forming the body, windows, wheels, and doors. The key is depicted horizontally, with the bow on the right and the blade extending to the left, featuring notches on its upper edge. The illustration represents car keys or concepts related to automotive access and security."
service,Locked the car using a key,"A stylized side profile of a car outlined in black with a white fill, featuring two black wheels, a black stripe on the door, and a simplified black window. Above the car is a large red padlock with a black keyhole, positioned to suggest that it is locking the car, symbolizing vehicle security or a locked car door."
service,Lost My Keys,"An illustration with three elements: a key on the left, a question mark in the center, and a person with a slight frown on the right, wearing a green top. The person might be conveying confusion or concern. The Korean phrase ""키분실했어요"" translates to ""I lost my mood/mind"", which could imply the person's state of confusion."
service,Maintenance Technician,"A cartoon character representing a mechanic, dressed in a blue uniform with a cap, smiling, has rosy cheeks, and holding a yellow and orange wrench with his right hand. The person's left hand is at his side with a closed fist. The mechanic's attire includes blue shoes to match the outfit and has two pockets on the front of the uniform."
service,Manual Transmission Gear Shift,"A stylized illustration of a manual transmission gear shift in a vertical format with a grayish-black color. At the top of the gear shift is a diagram indicating the positions of gears from one to five, with an additional position marked 'R' for reverse. To the right of the gear shift is Korean text ""수동변속기,"" which translates to ""manual transmission"" in English."
service,Manufacturing Company,"A simplified representation of a tall building with multiple windows distributed evenly across its facade, with a central entrance at the bottom. Above the building, a banner or signboard displays the Korean text ""제조회사,"" which translates to ""manufacturing company""."
service,Moved,"The illustration depicts a person seated in a manually operated wheelchair with large, spoked wheels. The individual has short hair and is wearing a teal shirt and dark pants. There are simple red lines on the ground, suggesting movement or motion. The drawing could serve as a symbol or icon for accessibility or mobility services."
service,National Rehabilitation Center,"A black and white line drawing of a building facade. The building has two levels of windows evenly spaced, with three stories populated with multiple windows. The entrance is central and prominent, with a canopy overhead. Above the main entrance, there is a signboard with Korean text ""국립재활원"", translating to ""National Rehabilitation Center"" in English. The illustration lacks shading or color."
service,Need help with battery or maintenance?,"Four separate icons arranged in a horizontal row. From left to right, a red question mark, a pair of yellow and black jumper cables, two screwdrivers with yellow and black handles, and an orange wrench. The icons symbolize services related to car maintenance, repair facilities, or customer assistance regarding vehicles or technology."
service,Neutral Gear,"An automatic transmission gear lever is depicted, with a rectangular panel displaying the letters ""P,"" ""R,"" ""N,"" and ""D,"" which represent different gear settings. The letter ""R"" is highlighted in red. The gear lever itself is in a neutral position. Hangul text ""중립,"" translated to ""Neutral"" in English, is also present in the image."
service,No access for wheelchairs,"A stylized representation of a wheelchair in frontal view with a large red ""X"" mark next to it, followed by a hand gesture indicating ""stop"" or ""do not."" The icons are outlined in black with color fill—white for the wheelchair, red for the ""X"" mark, and a flesh tone for the hand. The image signifies prohibition or a warning related to wheelchair use or access."
service,"No Access to Service Center, Please Send Braille Manual","A person on the left, with a neutral expression and wearing a grey long-sleeved top, holding a white cane. Above the person is a red inverted triangle. On the right side is an object that resembles an open braille book. The image suggests the theme of accessibility or assistance services for visually impaired individuals."
service,No Obstruction,"An illustration has two symbols. On the left, there is a graphic of a wheelchair from the front, featuring two large wheels, two smaller ones with a seat and backrest in the center. To the right of the wheelchair, there is an icon of a red ""X"" with two red arrows pointing towards each other below it. The symbols are outlined in black, and the ""no"" symbol is red."
service,Parking Brake Lever,"A rectangular sign with a dark background and white text and symbols. It displays ""PARKING BRAKE"" in the center with a symbol of a circle with a ""P"" inside to the right, which indicates parking or parking brake. There is a circular indicator around the ""P"". It's related to the parking brake feature in a vehicle and used to indicate the location of the parking brake or to instruct users to use it."
service,Passed the Driving Test,"A simplified, cartoon-style image of a smiling person on the left and a stylized car on the right. The individual is wearing a teal or green top with short sleeves and a round neckline, with minimalistic facial features. The car, facing to the right, has a classic design with two visible rounded wheels and a gray body. Above the graphics, there is Korean text: ""합격"", which translates to ""Pass,"" suggesting the concept of success in a driving-related context."
service,Pedal Adjustment Mechanism,"An abstract illustration of a symbol representing a pedal adjustment tool. The symbol consists of three elongated metal pedals or levers, intertwined or interlocked in a symmetrical, Z-shaped pattern. The pedals are shaded with lines to give a sense of three-dimensionality, and the symbol is monochromatic with gray shades on a white background."
service,Phone in Water,"A flip phone partially submerged in water with the screen side facing up. There are droplets of water, indicating that the phone was recently dropped."
service,Please Adjust Seat Position,"A simplified side view of a chair, possibly representing a car seat, depicted with light and dark grey shading. Two horizontal red arrows pointing towards each other are positioned parallel to the seat's bottom cushion, suggesting an adjustable function or sliding the seat forwards or backwards for better positioning."
service,Please adjust the rearview mirror,"A stylized representation of the rear of a vehicle, possibly a car. The car has side mirrors and a rear windshield visible, with a centrally-placed taxi sign located on the roof. Above the car, there are two horizontal arrows pointing towards each other; the left arrow is red and points right, and the right arrow is red but points left. The arrows are indicating the adjustment or positioning."
service,Please adjust the seat height,"A side view of a gray car seat with two vertical red arrows next to it, one pointing upwards and the other pointing downwards suggesting height adjustment functionality."
service,Please Adjust the Seat Position,"A side view of a grey car seat with an adjustable back. Next to the seat is a double-headed arrow in red, pointing both towards the front and back of the seat, symbolizing the ability to adjust the seat's incline or position suggesting a forward and backward sliding function."
service,Please attach the light,"A simplified, icon-style image of a mobility scooter, with two wheels, a seat with a backrest, handlebars with controls, and a vertical steering column. To the left of the scooter, there's a curved red arrow pointing leftward toward the scooter's handlebars."
service,Please check it,"A simplified graphic of a wheelchair positioned to the left and a checklist document to the right. The checklist has a visible red check mark on the top box, indicating the completion or approval of that item. This image potentially symbolizes an inspection or customization service for wheelchairs."
service,Please check the battery,"A stylized representation of a wheelchair with one large wheel and a handle. A power cord with a plug extends from the chair. Next to the wheelchair is a battery icon with all four segments filled in green, and a check mark above it. The image conveys a message to check or ensure that the battery, possibly for a wheelchair or another mobility device, is fully charged."
service,Please check the engine oil,"An illustration shows a motor oil bottle with a graphic of a car printed on it, suggesting it's related to automobile maintenance. Next to the oil bottle is a checklist with one of the lines marked with a red checkmark, indicating a completed task. The theme of the image appears to be engine oil checking or maintenance."
service,Please check the water level,"The illustration shows two stylized icons. On the left, there is a bottle with a blue label in the middle and a yellow stripe above and below. On the right, there is a piece of paper with several bullet points, with a red checkmark next to the top point, indicating a checked off or completed item."
service,Please Color It,"The illustration features two stylized cars. The car on top is outlined in black and white with gray filling, and the car below is yellow with black outlining. Between the two cars is a red arrow pointing downwards, indicating a change or transformation from the gray car to the yellow car."
service,Please confirm accessibility,"An illustration depicts a stylized icon representing a wheelchair with one visible wheel with spokes and a handle. On the right, there's a magnifying glass with a red check mark drawn on the top right quadrant. It uses thick lines to define the shapes."
service,Please Exchange,"The image features two upright flip cell phones with screens facing forward. A red arrow starts from the top of the phone on the left, arches over to the right pointing towards the top of the phone on the right, suggesting a switch or exchange."
service,Please fasten your seatbelt,"A stylized graphic of a car seatbelt in a locked position with the belt crossing over from the top right to the bottom left. It connects into the seatbelt buckle with a red arrow pointing downwards, indicating the motion to insert or click the seatbelt into the buckle. The seatbelt is primarily gray, the arrow and buckle detail are red, and black outline is used for definition against a white background. The image serves as an instructional symbol for fastening seatbelts, related to vehicle safety."
service,Please Fix It,"The illustration shows two hands, each gripping a yellow and black screwdriver. The hands are depicted as wearing green sleeves or clothing, and the screwdrivers are shown with the handles in the hands and the shafts extending to the right in the image, parallel to each other. The image evokes a sense of maintenance or repair which might be associated with the Korean phrase ""고쳐주세요"" translating to ""Please fix it"" in English."
service,Please open the trunk,"A stylized side profile of a grey car with black outlines. To the right of the car image, there is a red arrow pointing upwards, indicating the opening of a trunk. The image focuses on the function of a car trunk and the action of opening it."
service,Please Park or Move Safely,"A simplified, side-view of a car moving towards the left side of the image, indicated by a red arrow. To the right of the car, there's a round sign on a post, with a green background and Korean text ""안전"", translating to ""Safety"". The car is on a grey road, with an orange block below the road on the right side, representing curb or a different level. The overall image appears to represent safe driving or a safe area for vehicles."
service,Please Recline the Seat,"A stylized side view of a car seat with the adjustable back, rendered in shades of grey. The red arrow pointing to the left, towards the seatback, suggests the adjustment of the seatback position. The visual likely communicates the action of reclining a car seat or adjusting its position."
service,Please Set the Wheelchair Brake,"A simplified depiction of a wheelchair, focusing on the large wheel and its spokes, with a handle extending upward from the wheel's axis. There is a braking mechanism highlighted in red on the wheel, with a red arrow pointing towards the brake, indicating the action of engaging the brake."
service,Please Stop Driving,"An illustration features a steering wheel icon depicted in simple gray line art on the left side, and a red circular icon with the word ""STOP"" in white capital letters on the right side. The overall image implies a message not to operate a vehicle or to stop driving."
service,Power Not Turning On,"A stylized image of a mobile phone, with a screen and keypad. Next to the phone, there's a power button symbol highlighted with a red circle, signifying the action of turning on or off the device. Above the phone, there is a large red ""X"" mark indicating prohibition. This image suggests a concept of not using or turning off the phone, which might be connected to the phrase ""전원이 안들어와요"", meaning ""It's not powered on"" or ""The power isn't coming on"" in Korean."
service,Pressing the Right Accelerator Pedal,"The illustration depicts a right foot pressing down on a car accelerator pedal. A shoe with laces is over a pedal outlined to the left. The pedal has a red part with black dots on its top. To the right of the pedal, there is a horizontal pedal that is not being pressed by the shoe, likely representing the brake pedal. There is a bold, block lettering word ""GO"" to the right of these pedals, indicating acceleration or instruction to proceed. The image suggests the concept of driving or using the right pedal to accelerate. The image uses mostly black outlines with red and gray for the pedals, a brown tone for the sole of the shoe, and black for the text."
service,Rear of a car,"A simple, flat illustration of the rear view of a car. The main body of the car is colored in a light grey, the windows are left white, indicating they are clear. The car has a pair of red tail lights on the lower outer corners with adjacent yellow turn signals above them. There are black tires with grey hubs visible on the sides, and a small, grey bumper at the lower edge of the car's body."
service,Rear Parking Assistance,"A stylized image of a side-facing car on the left. To the upper left of the car, there is an icon of a megaphone with sound waves emanating from it. On the right side, there is a dashed square outline, indicating a placeholder or space for something. Below the car and the placeholder, there is a rightwards arrow symbol. The visual elements are depicted with simple lines and are colored in a combination of orange, red, yellow, black, and grey."
service,Rearview Mirror,"A simplified icon of a car's rearview mirror from a frontal perspective. The mirror is represented in gray with black outlines. A dashed red circle highlights the central rearview mirror area, which is colored in a warmer gray and has a yellow rectangle in the middle, likely representing a taxi sign or an indicator. Above the mirror is a red triangle, pointing downwards."
service,Received for Service Repair,"The illustration features a pair of cartoon-style hands holding up a rectangular sign with the Korean characters ""A/S접수"" at the top, indicating an after-service or customer service reception point. The background is plain white, focusing attention on the sign and hands."
service,Remote Control for Car Use,"A simplified representation of a car remote control featuring a grey rectangular body with a black outline and a black handle at the top. The body of the remote displays two buttons, one with an unlocked padlock icon (for unlocking the vehicle), and one with a locked padlock icon (for locking the vehicle). This image symbolizes a ""remote control car key""."
service,Remote Not Working,"A flat illustration featuring an image of a car remote key fob to the left and a red ""X"" mark to the right of the key fob, suggesting that the remote is not working or not to be used. The car remote key fob has a few buttons, typically used to lock and unlock a car."
service,Reverse (Car Gear),"An illustration shows an automatic transmission gear selector next to a rectangular prism with the letters 'P', 'R', 'N', and 'D'. The 'R' is highlighted in red, indicating the gear selector is in the Reverse position. Graphical, schematic style gear selector lever is shown with a ball-shaped knob on top. The background is plain white and the text ""후진"" is present in the top right corner, translating to 'reverse' or 'back up'."
service,Right Headlight,"A simplified front view of a car in a linear style with gray, white, yellow, and red colors. Features include the windshield, side mirrors, and headlights. The car's right headlight is encircled by a dashed pink line, with a solid red triangle pointing towards it, possibly indicating the process of changing a bulb, signaling, or repairing the right headlight."
service,Right Turn Signal Indicator,"A stylized car steering wheel viewed from the driver's perspective, with a lever or turn signal indicator highlighted with a dashed circle. Above the lever, a red arrowhead is pointing downwards, suggesting that the lever should be moved in that direction. This image typically represents signaling a right turn while driving."
service,Second Gear / Low Gear,"A stylized representation of an automatic transmission gear shift lever typically found in a vehicle. To the left, a vertical gray rectangle with the letters ""P,"" ""R,"" ""N,"" ""D,"" which stand for ""Park,"" ""Reverse,"" ""Neutral,"" and ""Drive"" respectively. Adjacent to this rectangle is the gearshift itself, which includes a vertical metallic shaft topped with a round shift knob. The gear selector is positioned between the ""N"" and ""D"" selections. To the right of the gearshift, Korean text ""2단 기어,"" which translates to ""second gear"" or ""low gear."""
service,Smartphone,"A simple, flat illustration of a generic smartphone with a large screen displaying a grid of colorful square icons, suggesting various applications. There are three rows and four columns of icons, each with different colors. Below the screen is a single button. The phone's edges are rounded."
service,Snow Tire,"The illustration features a tire centrally positioned on a flat base, with a detailed tread pattern and a rim with multiple spokes. Surrounding the tire are stylized snowflakes and smaller circles, representing a snowy environment, implying the tire is a snow tire designed for winter conditions. The color scheme is primarily black, grey, and white. There's Korean text ""스노우타이어"", which translates to ""Snow Tire""."
service,Sound Alert for Car Services,"Two separate icons placed side by side. On the left, there is an icon of a megaphone in shades of orange and yellow, with bold lines indicating sound waves. On the right, there is an icon of a car, depicted in grey with a darker grey outline. The symbols suggest a connection to announcements or alerts related to car services."
service,Sound is too loud,"A simplified representation of a person on the left and an open flip cell phone on the right. The person is depicted from the shoulders up, with a neutral expression and short hair, wearing a turquoise shirt. There are three lines between the person's ear and the cell phone, indicating sound or a noise coming from the phone. The cell phone is displayed with the screen and keypad visible. The phrase ""소리가너무커요"" in Korean translates to ""The sound is too loud"" in English."
service,Spare parts,"A car wheel with a detailed rim and two lug nuts to the right. The wheel features multiple layers, including the tire, and shows a pattern indicating treads on the outer ring. The two lug nuts appear to be lying flat, they have a hexagon-shaped top with threads visible on the shaft. The illustration uses a grayscale color palette."
service,Starting up,"A car key with the word ""ON"" in red to its right, below is a stylized outline of a car with no detailed features beyond the basic shape of the vehicle's body and wheels. The image relates to themes of car operation like ignition, readiness to drive, or car services."
service,Steering Wheel,"A stylized depiction of a steering wheel, a common symbol associated with driving or automotive control. The steering wheel is a simple, flat design with two horizontal spokes and a central hub. The outer rim forms a full circle. The image is set against a plain background."
service,Strange Sound Detected,"A flip-style cell phone, oriented vertically, with visible screen and keys. The phone is open and three lines emanate from the speaker, representing sound. There's a red question mark to the left of the phone, implying confusion or an issue."
service,Taxi,"A stylized side profile illustration of a car composed of grey and yellow colors, with two black tires and bold, black outlines. The car is set against a white backdrop."
service,The bumper got dented,"A simplified side profile of a grey car with a noticeable dent on the rear bumper area, highlighted by a dashed circle. Above the car is a red, downward-pointing triangle. The overall image represents a car that has sustained minor damage, specifically a bumper dent, which corresponds to the Korean phrase given that translates to ""The bumper was dented."""
service,The car does not start,"An illustration comprised of a car battery with a bolt of lightning depicted on its side, a large red ""X"" sign in the middle, and a simplified representation of a person with short hair, a neutral expression, and a blue shirt at the bottom. It conveys a message related to car care or services, with a focus on a battery or electrical component, and suggests customer service or warning against a certain action."
service,The lever does not move,"The illustration depicts an automatic transmission gear selector with the letters “P R N D” lined up vertically to the left of the gear shifter, indicating park, reverse, neutral, and drive positions. To the right, there is a symbol featuring a red ""X"" sign above two arrows: the top arrow pointing down and the bottom arrow pointing up, indicating a prohibition or warning. The arrows might suggest restriction in movement."
service,Tire,"A stylized representation of a tire with several concentric rings, indicating the treads, and a simplified wheel hub in the center with a pattern of spokes. The hub appears to have a brand or signature-style squiggle across its middle. The color scheme is grayscale, with a tire in black and the background in white."
service,Tire Chain,"An illustration of a tire with a tire chain wrapped around it. The tire is detailed with treads and a central hub, and the chain is made up of several thick, interlocking links. A small, red, dashed line highlights a segment of the chain, with a red triangle pointing to this highlighted section."
service,Tire Punctured,"A stylized car tire with a prominent puncture or blowout, represented by a red, star-like burst from which air is escaping. The tire appears flat at the bottom, emphasizing the deflated state typical of a flat tire."
service,Towing,"A circular stop sign with a red background and the word ""STOP"" in white capital letters is on the left. To the right, there is a simplified, linear graphic of a car viewed from the side, depicted in gray tones with black wheels. The illustration is on a plain white background."
service,Turn Signals,"A simple and stylized illustration of a front view of a car. The car has a body outline, including two yellow headlights at the front corners and a windshield above the grille area. On each side, there's a red, triangular shape pointing outwards, likely representing side mirrors or turn signals. The car's body outline is grey and the background is plain white."
service,Unpaid Preparation,"A simplified, stylized depiction that includes a car, a wrench, and a sheet of paper with the letters ""O"" and ""W"" on it. The car is a basic outline of a vintage or classic model in grayscale tones. The wrench is orange and oriented vertically. The paper with the letters ""O"" and ""W"" appears in the upper right corner, overlapping the image of the wrench. The letters suggest an abbreviation or paperwork indicative of an inspection or work order. The image is related to car maintenance or services."
service,Upgrade,"The illustration displays the word ""UPGRADE"" in uppercase, bold, black font. To the right of the text, there is a red arrow pointing upwards. On the left side of the word, there is a square with a black outline."
service,Upload,"A computer monitor with a teal or light blue screen, outlined in black. Below the monitor is a stylized icon of two arrows pointing upward, and beneath the arrows is a folder icon with a yellow front and an orange backside, signifying file uploading. The image symbolizes the process of uploading files to a computer or the internet."
service,USB Drive,"An illustration shows a USB flash drive with a metallic connector and gold-colored contact strips. It is partially sheathed in a gray housing that has ""USB"" printed on it. A simple white cable protrudes from the end of the housing. The background is plain white."
service,Vehicle Registration Certificate,"A simplified graphic of a car on the left side, including the body, windows, and wheels. To the right of the car, there's a document icon with text written in Korean script. The text appears to be a title or heading, possibly indicative of a car registration document or a certificate related to automotive services. The overall design is monochromatic."
service,Vehicle Towing,"A stylized image of an orange tow truck towing a gray car. The tow truck has a prominent boom and hook connected to the rear of the car, indicating the car is being transported or assisted by the tow truck. The scene is depicted against a plain white background, with both vehicles shown in profile view."
service,Vehicle Unlock Service,"A stylized representation of a car in a side profile view with a grey body and black wheels with grey hubs. There is a yellow detail on the driver's side door, and a yellow lock symbol with an unlocked shackle above the car's roof. The keyhole in the lock is black, indicating its status as unlocked. The image symbolizes vehicle services related to unlocking or providing access."
service,Video,"A stylized square icon with a blue background and a black outline. Centrally placed on the icon is a large play button symbol, consisting of a right-pointing triangle within a lighter blue circle. There is a representation of a progress bar or slider at the bottom of the square, common for video or volume control."
service,Video Playback,"The illustration represents media control buttons. A large blue circle with a white play triangle pointing to the right in the center, a smaller gray circle with two vertical lines indicating ""pause"" function to its left, and another gray circle with a small white square symbolizing the ""stop"" function to its right. These symbols are aligned horizontally and interconnected, suggesting a simplified control interface for multimedia playback."
service,Warranty,"A simplistic line drawing of a car on the right side of the image in profile, facing left with a classic, rounded body style. To the left of the car, there is a square sign with a capital letter ""W"" depicted three times, vertically aligned and overlapping. The car appears to be grey and the lines outlining the sign and the car are in black."
service,Warranty Certificate,"Two distinct icons placed side by side. On the left, a document icon with multiple horizontal lines and the Korean word ""보증서"" (warranty or guarantee certificate) at the top. On the right side of the document icon, a stylized icon of a car, depicted with clear outlines, wheels, and windows. The visual style is consistent across both icons, utilizing a clean, minimalist line art design."
service,Washer Fluid,"A stylized drawing of a blue bottle with a large, horizontal yellow label running across the center, featuring a thin white stripe in the middle. The cap of the bottle is grey, with bold black outlines defining the bottle and its features."
service,What floor is the A/S Center on?,"The image is a simple illustration featuring two main elements. On the left is a building labeled ""A/S Center"". The building has a window grid pattern and a central entrance. On the right is a stylized graphic of a flight of stairs with a question mark on the side, indicating uncertainty or inquiry about accessibility or the location of the center."
service,"Wheelchair
","A simple, stylized illustration of a manual wheelchair. The wheelchair has two large wheels with multiple spokes on either side, two small wheels at the front, a basic seat and backrest, along with footrests hanging below the seat. The illustration is in grayscale with a slight perspective, showing the left side of the wheelchair more prominently."
service,Wheelchair Access Not Available,"A symbol composed of a wheelchair with a large, prominent ""X"" colored in red superimposed on the left side of the wheelchair. The wheelchair is stylized with an oversized wheel that has segmented spokes, resembling a vehicle's alloy wheel, and a smaller back wheel that's barely visible. The overall design appears to represent a prohibition or restriction. The Korean text ""바퀴가안움직여요,"" translates to ""The wheel does not move"" or ""The wheel is not moving."""
service,Wheelchair Push Handle,"A stylized graphic of a single wheelchair wheel. It features a black handle attached near the axle and a small red triangle, possibly indicating a reflector, on the handle. The wheel is gray and black with white sections that imply a spoke design. The background is white."
service,Wheelchair storage,"The illustration depicts a symbol for wheelchair assistance or accessibility services. It includes a vertical sign with Korean Hangul characters ""휠체어보관,"" meaning ""wheelchair storage,"" a simplified graphic representation of a wheelchair, and a large red arrow pointing from the text to the wheelchair, indicating the direction to wheelchair storage or assistance location."
service,Where is the Autonomous Car Service Center?,"A simplified representation of a building with numerous windows, which could symbolize an office or service center. Above the building, there is a sign with Korean text that translates to ""Self-driving Car Service Center,"" and a large question mark to the right of the building. The overall imagery suggests an inquiry about the whereabouts of a self-driving car service center."
service,Where is the service center?,"A simple line drawing of a multi-story service center building with the sign ""A/S센터."" There is a red question mark to the right side of the building, suggesting inquiry, assistance, or information related to customer service activities. The drawing uses black lines for the building and text, and red for the question mark."
service,Windshield Wipers,"A stylized representation of a car windshield with windshield wipers. The image appears to be flat and iconographic, with a white border outlining the windshield and the base of the wipers. The wipers are shown in a resting position on a blue-tinted glass, indicating they are not in use. This type of icon could typically be used to represent services related to car care."
sports,100 Meter Dash,"The illustration shows two animated figures running on a track. The character in the foreground is wearing a green top and blue shorts, and the character behind is wearing a grey top with black shorts. There are two visible lanes on the orange track, and the figures appear to be in motion. Above the scene is the label ""100미터,"" translating to ""100 meters,"" referring to the 100-meter dash event in track and field sports."
sports,200 Meters Race,"A simple illustration featuring two runners on a track. There's a text at the top reading ""200미터"" (200 meters). The track appears as a horizontal rectangle filled with a light orange and there are two white lines parallel to each other on it. Two stylized figures, one in a blue tank top and dark shorts, the other in a light gray tank top and darker gray shorts, are running side by side. They are depicted in mid-stride, with one leg extended forward and arms positioned as if in motion. The image conveys a sense of motion and athletic competition associated with a 200-meter race."
sports,400-meter run,"Two animated characters running on an orange track with white lane lines. The character in the foreground is wearing a green tank top and blue shorts, and the character in the background is wearing a grey tank top and black shorts. The text ""400미터"" is displayed above the runners, signifying the distance of 400 meters. The background is plain white."
sports,Archery,"A simplified, cartoon-style depiction of an archer in profile view with a headband, pulling back the string of a large bow with one hand, the other hand holding the bow outstretched. The image represents the sport of archery (""양궁"" in Korean)."
sports,Archery,"A stylized depiction of a bow and arrow, with the bow appearing as a classic recurve bow with a curved design and a central grip, and the arrow placed horizontally across it. The design features shades of brown and black with white accents against a white background, symbolizing archery in the context of sports."
sports,Athlete,"The illustration depicts a stylized figure of an athlete with a simple human form, round, smiling face, and no detailed features. They are wearing a headband and a sleeveless athletic jersey with the number ""1"" on the front. The color scheme consists of a teal blue top, a dark blue headband, and simple black lines to outline the body and facial features."
sports,Badminton,"A cheerful cartoon character playing badminton. The character is depicted with a raised badminton racket in one hand, ready to strike a shuttlecock, which is shown in flight towards the left side of the image. The character is wearing a short-sleeved shirt, shorts, and sports shoes. The stance and expression convey a sense of action and enjoyment."
sports,Balance Beam,"A stylized, cartoon-like figure of a person performing on a balance beam, known as ""평균대"" in Korean. The person is standing with arms extended horizontally to the sides for balance. The figure is wearing a teal or green sleeveless top, white pants, and shoes; a simple, happy facial expression is visible. The balance beam is represented in a simplified form, showing a flat top supporting the person's feet, with a narrow support connecting to the ground."
sports,Baseball,"The illustration features a wooden baseball bat oriented diagonally and a baseball depicted in mid-air, which is white with the traditional red stitching. Above and to the left of the bat, there's a baseball depicted as if it's in motion. The illustration represents the sport of baseball, which is what ""야구"" (yagu) refers to in Korean."
sports,Basketball,"A cartoon-like drawing of a smiling person with short hair, preparing to shoot a basketball. The character is in a dynamic pose, with one arm extended towards a basketball hoop and backboard. The basketball hoop has a net and the backboard is rectangular with a small square box drawn in the center above the hoop. The illustration is colored with shades of orange, white, gray, and a bit of black outline."
sports,Basketball Center (Court),"A simplified basketball court is depicted as a rectangular surface with a mid-court line. There are circle symbols indicating the positions of the basketball hoops and a smaller circle representing the basketball at the center. Semi-circular markings near each hoop indicate the key areas. The court is primarily orange, with white lines and hoop positions, and a blue dot representing the basketball."
sports,Basketball Court Layout,"A stylized representation of a basketball court with an orange background. Two white lines stretching from top to bottom represent the center court and the free-throw lanes. There are semi-circular lines at the top and bottom, indicating the three-point arcs. Within each of these arcs, two white circles signify the free-throw circles. Four smaller blue circles represent players or positions on the court, with two placed near the bottom semi-circle (in the offensive zone) and two near the center line."
sports,Basketball Dribble,"A simplified, cartoon-style figure of a person dribbling a basketball. The character is shown in side profile, in motion with one arm extended downward, bouncing the basketball. The person is wearing a sleeveless top, shorts, and sneakers, which suggests an athletic outfit suitable for playing basketball. The color palette includes shades of green, orange, blue, and black."
sports,Bench Press,"A stylized figure lying on a grey bench, performing a barbell bench press. The figure has a round head and a simplified body in blue clothing, with a teal barbell extended above the chest on a plain white background."
sports,Biathlon,"An illustration depicts two stylized figures representing skiing and shooting. On the left, a figure in winter attire stands on skis and holds ski poles. On the right, a figure aims a rifle. A plus sign between the two figures indicates a combination of the two activities, suggesting the sport of biathlon."
